parcel_id,vacancy_class,source_signal
00-0000-5756,developed,improvement_value_ge_20pct_land_value
00-0000-5764,developed,improvement_value_ge_20pct_land_value
00-0000-5772,developed,improvement_value_ge_20pct_land_value
00-0000-5780,developed,improvement_value_ge_20pct_land_value
00-0000-5798,developed,improvement_value_ge_20pct_land_value
00-0000-5806,developed,improvement_value_ge_20pct_land_value
00-0000-5814,developed,improvement_value_ge_20pct_land_value
00-0000-5822,developed,improvement_value_ge_20pct_land_value
00-0000-5830,developed,improvement_value_ge_20pct_land_value
00-0000-5848,developed,improvement_value_ge_20pct_land_value
00-0000-5855,developed,improvement_value_ge_20pct_land_value
00-0000-5863,developed,improvement_value_ge_20pct_land_value
00-0000-5871,developed,improvement_value_ge_20pct_land_value
00-0000-5889,vacant,land_use_field
00-0000-5905,developed,improvement_value_ge_20pct_land_value
00-0000-5913,developed,improvement_value_ge_20pct_land_value
00-0000-5939,developed,improvement_value_ge_20pct_land_value
00-0000-5947,developed,improvement_value_ge_20pct_land_value
00-0000-5954,developed,improvement_value_ge_20pct_land_value
00-0000-5962,developed,improvement_value_ge_20pct_land_value
00-0000-5970,developed,improvement_value_ge_20pct_land_value
00-0000-5988,developed,improvement_value_ge_20pct_land_value
00-0000-5996,developed,improvement_value_ge_20pct_land_value
00-0000-6002,developed,improvement_value_ge_20pct_land_value
00-0000-6010,developed,improvement_value_ge_20pct_land_value
00-0000-6028,developed,improvement_value_ge_20pct_land_value
00-0000-6036,developed,improvement_value_ge_20pct_land_value
00-0000-6044,developed,improvement_value_ge_20pct_land_value
00-0000-6051,developed,improvement_value_ge_20pct_land_value
00-0000-6069,developed,improvement_value_ge_20pct_land_value
00-0000-6077,developed,improvement_value_ge_20pct_land_value
00-0000-6085,developed,improvement_value_ge_20pct_land_value
00-0000-6093,developed,improvement_value_ge_20pct_land_value
00-0000-6101,developed,improvement_value_ge_20pct_land_value
00-0000-6119,developed,improvement_value_ge_20pct_land_value
00-0000-6127,developed,improvement_value_ge_20pct_land_value
00-0000-6135,vacant,improvement_value_zero_or_null
00-0000-6143,vacant,improvement_value_zero_or_null
00-0000-6150,partial,improvement_value_lt_20pct_land_value
00-0000-6168,developed,improvement_value_ge_20pct_land_value
00-0000-6176,vacant,improvement_value_zero_or_null
00-0000-6184,developed,improvement_value_ge_20pct_land_value
00-0000-6192,developed,improvement_value_ge_20pct_land_value
00-0000-6200,developed,improvement_value_ge_20pct_land_value
00-0000-6218,developed,improvement_value_ge_20pct_land_value
00-0000-6226,developed,improvement_value_ge_20pct_land_value
00-0000-6234,vacant,improvement_value_zero_or_null
00-0000-6242,developed,improvement_value_ge_20pct_land_value
00-0000-6259,developed,improvement_value_ge_20pct_land_value
00-0000-6267,partial,improvement_value_lt_20pct_land_value
00-0000-6275,developed,improvement_value_ge_20pct_land_value
00-0000-6283,vacant,improvement_value_zero_or_null
00-0000-6291,vacant,improvement_value_zero_or_null
00-0000-6309,partial,improvement_value_lt_20pct_land_value
00-0000-6317,vacant,improvement_value_zero_or_null
00-0000-6325,vacant,improvement_value_zero_or_null
00-0000-6333,developed,improvement_value_ge_20pct_land_value
00-0000-6341,vacant,improvement_value_zero_or_null
00-0000-6358,developed,improvement_value_ge_20pct_land_value
00-0000-6366,vacant,improvement_value_zero_or_null
00-0000-6374,developed,improvement_value_ge_20pct_land_value
00-0000-6382,developed,improvement_value_ge_20pct_land_value
00-0000-6390,developed,improvement_value_ge_20pct_land_value
00-0000-6408,developed,improvement_value_ge_20pct_land_value
00-0000-6416,vacant,improvement_value_zero_or_null
00-0000-6424,developed,improvement_value_ge_20pct_land_value
00-0000-6465,developed,improvement_value_ge_20pct_land_value
00-0000-6473,developed,developed_land_use_no_values
00-0000-6630,vacant,improvement_value_zero_or_null
00-0000-6747,developed,improvement_value_ge_20pct_land_value
00-0000-6754,developed,improvement_value_ge_20pct_land_value
00-0000-6762,developed,improvement_value_ge_20pct_land_value
00-0000-6770,developed,improvement_value_ge_20pct_land_value
00-0000-6788,developed,improvement_value_ge_20pct_land_value
00-0000-6796,developed,improvement_value_ge_20pct_land_value
00-0000-6804,developed,improvement_value_ge_20pct_land_value
00-0000-6812,developed,improvement_value_ge_20pct_land_value
00-0000-6820,developed,improvement_value_ge_20pct_land_value
00-0000-6838,vacant,improvement_value_zero_or_null
00-0000-6846,partial,improvement_value_lt_20pct_land_value
00-0000-6853,vacant,improvement_value_zero_or_null
00-0000-6861,developed,improvement_value_ge_20pct_land_value
00-0000-6879,vacant,improvement_value_zero_or_null
00-0000-6887,developed,improvement_value_ge_20pct_land_value
00-0000-6895,partial,improvement_value_lt_20pct_land_value
00-0000-6903,developed,improvement_value_ge_20pct_land_value
00-0000-6911,developed,improvement_value_ge_20pct_land_value
00-0000-6929,vacant,improvement_value_zero_or_null
00-0000-6937,developed,improvement_value_ge_20pct_land_value
00-0000-6978,developed,developed_land_use_no_values
00-0000-7000,vacant,improvement_value_zero_or_null
00-0000-7018,vacant,improvement_value_zero_or_null
00-0000-7026,vacant,improvement_value_zero_or_null
00-0000-7034,vacant,improvement_value_zero_or_null
00-0000-7042,vacant,improvement_value_zero_or_null
00-0000-7059,vacant,improvement_value_zero_or_null
00-0000-7067,vacant,improvement_value_zero_or_null
00-0000-7075,vacant,improvement_value_zero_or_null
00-0000-7083,vacant,improvement_value_zero_or_null
00-0000-7091,vacant,improvement_value_zero_or_null
00-0000-7109,vacant,improvement_value_zero_or_null
00-0000-7117,vacant,improvement_value_zero_or_null
00-0000-7125,vacant,improvement_value_zero_or_null
00-0000-7133,vacant,improvement_value_zero_or_null
00-0000-7141,vacant,improvement_value_zero_or_null
00-0000-7158,vacant,improvement_value_zero_or_null
00-0000-7166,vacant,improvement_value_zero_or_null
00-0000-7174,vacant,improvement_value_zero_or_null
00-0000-7182,vacant,improvement_value_zero_or_null
00-0000-7190,vacant,improvement_value_zero_or_null
00-0000-7208,vacant,improvement_value_zero_or_null
00-0000-7216,vacant,improvement_value_zero_or_null
00-0000-7224,vacant,improvement_value_zero_or_null
00-0000-7232,vacant,improvement_value_zero_or_null
00-0000-7240,vacant,improvement_value_zero_or_null
00-0000-7257,vacant,improvement_value_zero_or_null
00-0000-7265,vacant,improvement_value_zero_or_null
00-0000-7273,vacant,improvement_value_zero_or_null
00-0000-7281,vacant,improvement_value_zero_or_null
00-0000-7299,vacant,improvement_value_zero_or_null
00-0000-7307,vacant,improvement_value_zero_or_null
00-0000-7331,developed,developed_land_use_no_values
00-0000-7349,developed,improvement_value_ge_20pct_land_value
00-0000-7356,vacant,improvement_value_zero_or_null
00-0000-7364,developed,developed_land_use_no_values
00-0000-7372,vacant,improvement_value_zero_or_null
00-0000-7380,vacant,improvement_value_zero_or_null
00-0000-7398,vacant,improvement_value_zero_or_null
00-0000-7406,vacant,improvement_value_zero_or_null
00-0000-7414,vacant,improvement_value_zero_or_null
00-0000-7422,vacant,improvement_value_zero_or_null
00-0000-7430,vacant,improvement_value_zero_or_null
00-0000-7448,vacant,improvement_value_zero_or_null
00-0000-7455,vacant,improvement_value_zero_or_null
00-0000-7463,vacant,improvement_value_zero_or_null
00-0000-7471,vacant,improvement_value_zero_or_null
00-0000-7489,vacant,improvement_value_zero_or_null
00-0000-7497,vacant,improvement_value_zero_or_null
00-0000-7505,vacant,improvement_value_zero_or_null
00-0000-7513,vacant,improvement_value_zero_or_null
00-0000-7521,vacant,improvement_value_zero_or_null
00-0000-7539,vacant,improvement_value_zero_or_null
00-0000-7547,vacant,improvement_value_zero_or_null
00-0000-7554,vacant,improvement_value_zero_or_null
00-0000-7562,vacant,improvement_value_zero_or_null
00-0000-7570,vacant,improvement_value_zero_or_null
00-0000-7588,vacant,improvement_value_zero_or_null
00-0000-7596,vacant,improvement_value_zero_or_null
00-0000-7604,vacant,improvement_value_zero_or_null
00-0000-7612,vacant,improvement_value_zero_or_null
00-0000-7620,vacant,improvement_value_zero_or_null
00-0000-7638,vacant,improvement_value_zero_or_null
00-0000-7646,vacant,improvement_value_zero_or_null
00-0000-7653,vacant,improvement_value_zero_or_null
00-0000-7661,vacant,improvement_value_zero_or_null
00-0000-7679,vacant,improvement_value_zero_or_null
00-0000-7687,vacant,improvement_value_zero_or_null
00-0000-7695,vacant,improvement_value_zero_or_null
00-0000-7703,vacant,improvement_value_zero_or_null
00-0000-7711,vacant,improvement_value_zero_or_null
00-0000-7729,vacant,improvement_value_zero_or_null
00-0000-7737,vacant,improvement_value_zero_or_null
00-0000-7745,vacant,improvement_value_zero_or_null
00-0000-7752,vacant,improvement_value_zero_or_null
00-0000-7760,vacant,improvement_value_zero_or_null
00-0000-7778,vacant,improvement_value_zero_or_null
00-0000-7786,vacant,improvement_value_zero_or_null
00-0000-7794,vacant,improvement_value_zero_or_null
00-0000-7802,vacant,improvement_value_zero_or_null
00-0000-7810,developed,developed_land_use_no_values
00-0000-7828,vacant,improvement_value_zero_or_null
00-0000-7836,vacant,improvement_value_zero_or_null
00-0000-7844,vacant,improvement_value_zero_or_null
00-0000-7851,vacant,improvement_value_zero_or_null
00-0000-7869,vacant,improvement_value_zero_or_null
00-0000-7877,vacant,improvement_value_zero_or_null
00-0000-7885,vacant,improvement_value_zero_or_null
00-0000-7893,vacant,improvement_value_zero_or_null
00-0000-7901,vacant,improvement_value_zero_or_null
00-0000-7919,vacant,improvement_value_zero_or_null
00-0000-7927,vacant,improvement_value_zero_or_null
00-0000-7935,vacant,improvement_value_zero_or_null
00-0000-7943,vacant,improvement_value_zero_or_null
00-0000-7950,vacant,improvement_value_zero_or_null
00-0000-7968,vacant,improvement_value_zero_or_null
00-0000-7976,vacant,improvement_value_zero_or_null
00-0000-7984,vacant,improvement_value_zero_or_null
00-0000-7992,vacant,improvement_value_zero_or_null
00-0000-8008,developed,developed_land_use_no_values
00-0000-8016,developed,developed_land_use_no_values
00-0000-8024,developed,developed_land_use_no_values
00-0000-8057,vacant,land_use_field
00-0000-8065,vacant,land_use_field
00-0000-8081,developed,improvement_value_ge_20pct_land_value
00-0000-8099,developed,improvement_value_ge_20pct_land_value
00-0000-8107,developed,improvement_value_ge_20pct_land_value
00-0000-8115,developed,improvement_value_ge_20pct_land_value
00-0000-8123,developed,improvement_value_ge_20pct_land_value
00-0000-8131,developed,improvement_value_ge_20pct_land_value
00-0000-8149,developed,improvement_value_ge_20pct_land_value
00-0000-8156,partial,improvement_value_lt_20pct_land_value
00-0000-8164,vacant,improvement_value_zero_or_null
00-0000-8172,vacant,improvement_value_zero_or_null
00-0000-8180,vacant,improvement_value_zero_or_null
00-0000-8198,partial,improvement_value_lt_20pct_land_value
00-0000-8206,vacant,improvement_value_zero_or_null
00-0000-8214,developed,improvement_value_ge_20pct_land_value
00-0000-8222,vacant,improvement_value_zero_or_null
00-0000-8230,partial,improvement_value_lt_20pct_land_value
00-0000-8248,developed,improvement_value_ge_20pct_land_value
00-0000-8255,vacant,improvement_value_zero_or_null
00-0000-8263,developed,improvement_value_ge_20pct_land_value
00-0000-8271,vacant,improvement_value_zero_or_null
00-0000-8289,vacant,improvement_value_zero_or_null
00-0000-8297,vacant,improvement_value_zero_or_null
00-0000-8305,vacant,improvement_value_zero_or_null
00-0000-8313,vacant,improvement_value_zero_or_null
00-0000-8321,vacant,improvement_value_zero_or_null
00-0000-8339,partial,improvement_value_lt_20pct_land_value
00-0000-8347,partial,improvement_value_lt_20pct_land_value
00-0000-8354,developed,improvement_value_ge_20pct_land_value
00-0000-8362,vacant,improvement_value_zero_or_null
00-0000-8370,vacant,improvement_value_zero_or_null
00-0000-8388,vacant,improvement_value_zero_or_null
00-0000-8396,vacant,improvement_value_zero_or_null
00-0000-8404,vacant,improvement_value_zero_or_null
00-0000-8412,developed,improvement_value_ge_20pct_land_value
00-0000-8420,developed,improvement_value_ge_20pct_land_value
00-0000-8438,developed,developed_land_use_no_values
00-0000-8446,vacant,land_use_field
00-0000-8453,vacant,land_use_field
00-0000-8461,vacant,improvement_value_zero_or_null
00-0000-8479,vacant,improvement_value_zero_or_null
00-0000-8487,vacant,improvement_value_zero_or_null
00-0000-8495,vacant,improvement_value_zero_or_null
00-0000-8503,vacant,improvement_value_zero_or_null
00-0000-8511,vacant,improvement_value_zero_or_null
00-0000-8529,vacant,improvement_value_zero_or_null
00-0000-8537,vacant,improvement_value_zero_or_null
00-0000-8545,vacant,improvement_value_zero_or_null
00-0000-8552,vacant,improvement_value_zero_or_null
00-0000-8560,vacant,improvement_value_zero_or_null
00-0000-8578,vacant,improvement_value_zero_or_null
00-0000-8586,vacant,improvement_value_zero_or_null
00-0000-8594,vacant,improvement_value_zero_or_null
00-0000-8602,vacant,improvement_value_zero_or_null
00-0000-8610,vacant,improvement_value_zero_or_null
00-0000-8628,vacant,improvement_value_zero_or_null
00-0000-8636,vacant,improvement_value_zero_or_null
00-0000-8644,vacant,improvement_value_zero_or_null
00-0000-8651,vacant,improvement_value_zero_or_null
00-0000-8669,vacant,improvement_value_zero_or_null
00-0000-8677,developed,developed_land_use_no_values
00-0000-8685,vacant,improvement_value_zero_or_null
00-0000-8693,vacant,land_use_field
00-0000-8701,developed,improvement_value_ge_20pct_land_value
00-0000-8719,vacant,land_use_field
00-0000-8735,developed,improvement_value_ge_20pct_land_value
00-0000-8743,vacant,improvement_value_zero_or_null
00-0000-8750,vacant,improvement_value_zero_or_null
00-0000-8768,vacant,improvement_value_zero_or_null
00-0000-8776,vacant,improvement_value_zero_or_null
00-0000-8784,vacant,improvement_value_zero_or_null
00-0000-8792,vacant,improvement_value_zero_or_null
00-0000-8800,vacant,improvement_value_zero_or_null
00-0000-8818,developed,developed_land_use_no_values
00-0000-8826,vacant,improvement_value_zero_or_null
00-0000-8834,developed,developed_land_use_no_values
00-0000-8842,vacant,improvement_value_zero_or_null
00-0000-8859,developed,developed_land_use_no_values
00-0000-8867,vacant,improvement_value_zero_or_null
00-0000-8875,developed,developed_land_use_no_values
00-0000-8883,vacant,improvement_value_zero_or_null
00-0000-8891,developed,developed_land_use_no_values
00-0000-8909,vacant,improvement_value_zero_or_null
00-0000-8917,vacant,improvement_value_zero_or_null
00-0000-8925,vacant,improvement_value_zero_or_null
00-0000-8933,vacant,improvement_value_zero_or_null
00-0000-8941,vacant,improvement_value_zero_or_null
