parcel_id,centroid_lng,centroid_lat,sampled_zone,extraction_method,color_match_confidence,lab_distance,parcel_city,acreage
26224570190000,-112.049124,40.538129,Mixed Use - Towne Center,centroid,0.0776,11.89,South Jordan,
26224580020000,-112.052866,40.539112,Mixed Use - Towne Center,centroid,0.082,11.19,South Jordan,0.08
26224580030000,-112.052708,40.539072,Mixed Use - Towne Center,centroid,0.0823,11.14,South Jordan,0.06
26224580040000,-112.052572,40.539037,Mixed Use - Towne Center,centroid,0.0817,11.25,South Jordan,0.06
26224580050000,-112.052435,40.539003,Mixed Use - Towne Center,centroid,0.0812,11.31,South Jordan,0.06
26224580060000,-112.052298,40.538969,Mixed Use - Towne Center,centroid,0.0804,11.44,South Jordan,0.06
26224580070000,-112.052161,40.538935,Mixed Use - Towne Center,centroid,0.0797,11.55,South Jordan,0.06
26224580080000,-112.052025,40.5389,Mixed Use - Towne Center,centroid,0.0797,11.55,South Jordan,0.06
26224580090000,-112.05188,40.538862,Mixed Use - Towne Center,centroid,0.0795,11.58,South Jordan,0.07
26224590010000,-112.051808,40.538568,Mixed Use - Towne Center,centroid,0.0803,11.45,South Jordan,0.05
26224590020000,-112.051839,40.538491,Mixed Use - Towne Center,centroid,0.0809,11.36,South Jordan,0.04
26224590030000,-112.051863,40.538422,Mixed Use - Towne Center,centroid,0.0814,11.28,South Jordan,0.04
26224590040000,-112.051889,40.538351,Mixed Use - Towne Center,centroid,0.0813,11.3,South Jordan,0.04
26224590050000,-112.051915,40.538275,Mixed Use - Towne Center,centroid,0.0825,11.12,South Jordan,0.05
26224590060000,-112.051944,40.538196,Mixed Use - Towne Center,centroid,0.0837,10.95,South Jordan,0.05
26224590070000,-112.051987,40.538086,Mixed Use - Towne Center,centroid,0.0837,10.95,South Jordan,0.09
26224590080000,-112.051667,40.538244,Mixed Use - Towne Center,centroid,0.0823,11.15,South Jordan,0.33
26224600010000,-112.051221,40.538454,Mixed Use - Towne Center,centroid,0.0823,11.14,South Jordan,0.1
26224600020000,-112.05123,40.538311,Mixed Use - Towne Center,centroid,0.0837,10.94,South Jordan,0.08
26224600030000,-112.051216,40.538186,Mixed Use - Towne Center,centroid,0.0843,10.86,South Jordan,0.07
26224600040000,-112.051208,40.538051,Mixed Use - Towne Center,centroid,0.084,10.91,South Jordan,0.09
26224610010000,-112.050893,40.538723,Mixed Use - Towne Center,centroid,0.0814,11.29,South Jordan,0.07
26224610020000,-112.05075,40.538701,Mixed Use - Towne Center,centroid,0.0816,11.25,South Jordan,0.07
26224610030000,-112.050611,40.538676,Mixed Use - Towne Center,centroid,0.0817,11.24,South Jordan,0.07
26224610040000,-112.050471,40.53865,Mixed Use - Towne Center,centroid,0.0807,11.4,South Jordan,0.07
26224620010000,-112.051651,40.537536,Mixed Use - Towne Center,centroid,0.0819,11.2,South Jordan,0.07
26224620020000,-112.05165,40.537418,Mixed Use - Towne Center,centroid,0.0814,11.29,South Jordan,0.06
26224630010000,-112.051205,40.537772,Mixed Use - Towne Center,centroid,0.084,10.91,South Jordan,0.07
26224630020000,-112.051204,40.537666,Mixed Use - Towne Center,centroid,0.0845,10.83,South Jordan,0.06
26224630030000,-112.051204,40.53757,Mixed Use - Towne Center,centroid,0.085,10.77,South Jordan,0.06
26224630040000,-112.051204,40.537474,Mixed Use - Towne Center,centroid,0.0824,11.13,South Jordan,0.06
26224640020000,-112.051261,40.53728,Mixed Use - Towne Center,centroid,0.0806,11.4,South Jordan,0.06
26224640030000,-112.051161,40.537282,Mixed Use - Towne Center,centroid,0.082,11.19,South Jordan,0.02
26224640040000,-112.051089,40.537285,Mixed Use - Towne Center,centroid,0.0824,11.13,South Jordan,0.03
26224640050000,-112.050878,40.53777,Mixed Use - Towne Center,centroid,0.0836,10.96,South Jordan,0.07
26224640060000,-112.05088,40.537658,Mixed Use - Towne Center,centroid,0.0823,11.15,South Jordan,0.06
26224640070000,-112.050878,40.537562,Mixed Use - Towne Center,centroid,0.0814,11.29,South Jordan,0.06
26224640080000,-112.050874,40.537466,Mixed Use - Towne Center,centroid,0.0778,11.85,South Jordan,0.06
26224640090000,-112.050882,40.537372,Mixed Use - Towne Center,centroid,0.0787,11.71,South Jordan,0.06
26224640100000,-112.050876,40.537303,Mixed Use - Towne Center,centroid,0.0787,11.71,South Jordan,0.03
26224640110000,-112.050932,40.537241,Mixed Use - Towne Center,centroid,0.0852,10.74,South Jordan,0.05
26224640120000,-112.050148,40.537216,Mixed Use - Towne Center,centroid,0.0785,11.74,South Jordan,0.74
26224640130000,-112.050615,40.537688,Mixed Use - Towne Center,centroid,0.0801,11.49,South Jordan,0.08
26224640140000,-112.050504,40.537766,Mixed Use - Towne Center,centroid,0.0825,11.11,South Jordan,0.04
26224640150000,-112.050423,40.53777,Mixed Use - Towne Center,centroid,0.082,11.19,South Jordan,0.02
26224640160000,-112.050364,40.537774,Mixed Use - Towne Center,centroid,0.082,11.19,South Jordan,0.02
26224640170000,-112.050288,40.537778,Mixed Use - Towne Center,centroid,0.0819,11.21,South Jordan,0.04
26224640180000,-112.050163,40.537785,Mixed Use - Towne Center,centroid,0.0819,11.21,South Jordan,0.06
26224640190000,-112.050513,40.537532,Mixed Use - Towne Center,centroid,0.0797,11.54,South Jordan,0.07
26224640200000,-112.05052,40.537427,Mixed Use - Towne Center,centroid,0.0781,11.81,South Jordan,0.06
26224640210000,-112.050581,40.537278,Mixed Use - Towne Center,centroid,0.0825,11.12,South Jordan,0.06
26224640220000,-112.050482,40.537218,Mixed Use - Towne Center,centroid,0.0695,13.38,South Jordan,0.04
26224640230000,-112.050389,40.537228,Mixed Use - Towne Center,centroid,0.0669,13.94,South Jordan,0.04
26224640240000,-112.0503,40.537233,Mixed Use - Towne Center,centroid,0.0696,13.38,South Jordan,0.03
26224640250000,-112.050232,40.537236,Mixed Use - Towne Center,centroid,0.0696,13.38,South Jordan,0.02
26224640260000,-112.05013,40.537242,Mixed Use - Towne Center,centroid,0.0785,11.74,South Jordan,0.06
26224640270000,-112.04976,40.537606,Mixed Use - Towne Center,centroid,0.082,11.2,South Jordan,0.05
26224640280000,-112.049763,40.537536,Mixed Use - Towne Center,centroid,0.082,11.2,South Jordan,0.02
26224640290000,-112.049763,40.537491,Mixed Use - Towne Center,centroid,0.0812,11.31,South Jordan,0.02
26224640300000,-112.049763,40.537424,Mixed Use - Towne Center,centroid,0.0812,11.31,South Jordan,0.05
26224640310000,-112.049766,40.537345,Mixed Use - Towne Center,centroid,0.0847,10.81,South Jordan,0.04
26224640320000,-112.04977,40.537281,Mixed Use - Towne Center,centroid,0.0847,10.81,South Jordan,0.03
26224640330000,-112.049711,40.537213,Mixed Use - Towne Center,centroid,0.0903,10.08,South Jordan,0.06
26224640340000,-112.049511,40.53726,Mixed Use - Towne Center,centroid,0.0833,11.01,South Jordan,0.04
26224640350000,-112.04943,40.537261,Mixed Use - Towne Center,centroid,0.0833,11.01,South Jordan,0.03
26224640360000,-112.049358,40.537261,Mixed Use - Towne Center,centroid,0.0818,11.23,South Jordan,0.03
26224640370000,-112.049269,40.537263,Mixed Use - Towne Center,centroid,0.0818,11.23,South Jordan,0.04
26224640380000,-112.049145,40.537262,Mixed Use - Towne Center,centroid,0.0855,10.7,South Jordan,0.05
26224640390000,-112.049055,40.537261,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0915,9.93,South Jordan,0.03
26224640400000,-112.04898,40.537263,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0915,9.93,South Jordan,0.03
26224640410000,-112.048727,40.537906,Mixed Use - Towne Center,centroid,0.0781,11.8,South Jordan,0.06
26224640420000,-112.04873,40.537827,Mixed Use - Towne Center,centroid,0.0765,12.07,South Jordan,0.03
26224640430000,-112.048731,40.537772,Mixed Use - Towne Center,centroid,0.0765,12.07,South Jordan,0.03
26224640440000,-112.048733,40.53771,Mixed Use - Towne Center,centroid,0.0756,12.24,South Jordan,0.04
26224640450000,-112.048737,40.537641,Mixed Use - Towne Center,centroid,0.0756,12.24,South Jordan,0.04
26224640460000,-112.04874,40.537579,Mixed Use - Towne Center,centroid,0.0756,12.23,South Jordan,0.03
26224640470000,-112.048742,40.537524,Mixed Use - Towne Center,centroid,0.0756,12.23,South Jordan,0.03
26224640480000,-112.048745,40.537469,Open Space,centroid,0.0765,12.06,South Jordan,0.03
26224640490000,-112.048748,40.537407,Open Space,centroid,0.0765,12.06,South Jordan,0.04
26224640500000,-112.048747,40.537339,Mixed Use - Towne Center,centroid,0.0783,11.77,South Jordan,0.04
26224640510000,-112.048746,40.537275,Mixed Use - Towne Center,centroid,0.0783,11.77,South Jordan,0.03
26224640520000,-112.048801,40.537208,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0914,9.94,South Jordan,0.06
26224650010000,-112.052921,40.53879,Mixed Use - Towne Center,centroid,0.0813,11.3,South Jordan,0.11
26224650020000,-112.052965,40.538658,Mixed Use - Towne Center,centroid,0.0777,11.86,South Jordan,0.09
26224650030000,-112.053007,40.538539,Mixed Use - Towne Center,centroid,0.077,11.99,South Jordan,0.09
26224650040000,-112.05305,40.53842,Mixed Use - Towne Center,centroid,0.0768,12.02,South Jordan,0.09
26224650050000,-112.053095,40.538293,Mixed Use - Towne Center,centroid,0.0778,11.86,South Jordan,0.1
26224660010000,-112.052559,40.538707,Mixed Use - Towne Center,centroid,0.0808,11.38,South Jordan,0.09
26224660020000,-112.0526,40.538583,Mixed Use - Towne Center,centroid,0.0799,11.52,South Jordan,0.09
26224660040000,-112.052685,40.538345,Mixed Use - Towne Center,centroid,0.0793,11.62,South Jordan,0.09
26223280170000,-112.055259,40.540524,Mixed Use - Towne Center,centroid,0.0876,10.42,South Jordan,0.12
26224660050000,-112.05273,40.538218,Mixed Use - Towne Center,centroid,0.0808,11.37,South Jordan,0.1
26224660060000,-112.052399,40.538474,Mixed Use - Towne Center,centroid,0.08,11.5,South Jordan,0.17
26224660070000,-112.052123,40.538511,Mixed Use - Towne Center,centroid,0.0805,11.42,South Jordan,0.11
26224660080000,-112.052296,40.538433,Mixed Use - Towne Center,centroid,0.0805,11.42,South Jordan,0.12
26224660090000,-112.0523,40.538266,Mixed Use - Towne Center,centroid,0.0831,11.03,South Jordan,0.1
26224660100000,-112.052335,40.538137,Mixed Use - Towne Center,centroid,0.084,10.9,South Jordan,0.1
26224670010000,-112.053277,40.537984,Mixed Use - Towne Center,centroid,0.0763,12.1,South Jordan,0.09
26224670020000,-112.053128,40.537953,Mixed Use - Towne Center,centroid,0.078,11.81,South Jordan,0.09
26224670030000,-112.052989,40.537924,Mixed Use - Towne Center,centroid,0.0793,11.61,South Jordan,0.08
26224670040000,-112.052859,40.537864,Mixed Use - Towne Center,centroid,0.0808,11.37,South Jordan,0.1
26224670050000,-112.052989,40.537682,Mixed Use - Towne Center,centroid,0.0784,11.75,South Jordan,0.06
26224670060000,-112.053101,40.537545,Mixed Use - Towne Center,centroid,0.0803,11.45,South Jordan,0.06
26224670070000,-112.052975,40.537508,Mixed Use - Towne Center,centroid,0.0803,11.45,South Jordan,0.06
26224670080000,-112.052763,40.537773,Mixed Use - Towne Center,centroid,0.0823,11.15,South Jordan,0.11
26224670090000,-112.052838,40.537498,Mixed Use - Towne Center,centroid,0.0864,10.58,South Jordan,0.06
26224670100000,-112.052706,40.537502,Mixed Use - Towne Center,centroid,0.0829,11.06,South Jordan,0.06
26224670110000,-112.052534,40.537893,Mixed Use - Towne Center,centroid,0.0836,10.97,South Jordan,0.07
26224670120000,-112.052569,40.537792,Mixed Use - Towne Center,centroid,0.0833,11.01,South Jordan,0.06
26224670130000,-112.052617,40.537679,Mixed Use - Towne Center,centroid,0.0812,11.32,South Jordan,0.08
26224670140000,-112.05258,40.537513,Mixed Use - Towne Center,centroid,0.0826,11.11,South Jordan,0.06
26224680010000,-112.050188,40.537584,Mixed Use - Towne Center,centroid,0.079,11.66,South Jordan,0.05
26224680020000,-112.050191,40.537509,Mixed Use - Towne Center,centroid,0.079,11.66,South Jordan,0.03
26224680030000,-112.050191,40.537438,Mixed Use - Towne Center,centroid,0.0797,11.54,South Jordan,0.04
26224690010000,-112.049827,40.537805,Mixed Use - Towne Center,centroid,0.0836,10.96,South Jordan,0.05
26224690020000,-112.049726,40.537811,Mixed Use - Towne Center,centroid,0.0836,10.96,South Jordan,0.03
26224690030000,-112.049646,40.537816,Mixed Use - Towne Center,centroid,0.0832,11.02,South Jordan,0.04
26224690040000,-112.049468,40.537863,Mixed Use - Towne Center,centroid,0.0799,11.51,South Jordan,0.07
26224690050000,-112.04938,40.537793,Mixed Use - Towne Center,centroid,0.0784,11.75,South Jordan,0.04
26224690060000,-112.04938,40.537729,Mixed Use - Towne Center,centroid,0.0787,11.71,South Jordan,0.03
26224690070000,-112.049424,40.537657,Mixed Use - Towne Center,centroid,0.0807,11.39,South Jordan,0.05
26224690080000,-112.049498,40.537515,Mixed Use - Towne Center,centroid,0.0808,11.38,South Jordan,0.06
26224690090000,-112.049407,40.537508,Mixed Use - Towne Center,centroid,0.0808,11.38,South Jordan,0.03
26224690100000,-112.049338,40.537508,Mixed Use - Towne Center,centroid,0.0792,11.63,South Jordan,0.03
26224690110000,-112.049248,40.537509,Mixed Use - Towne Center,centroid,0.0792,11.63,South Jordan,0.04
26224690120000,-112.049235,40.537745,Mixed Use - Towne Center,centroid,0.0784,11.75,South Jordan,0.1
26224690130000,-112.049048,40.537884,Mixed Use - Towne Center,centroid,0.0753,12.27,South Jordan,0.06
26224690140000,-112.049051,40.537799,Mixed Use - Towne Center,centroid,0.0741,12.5,South Jordan,0.03
26224690150000,-112.049052,40.537731,Mixed Use - Towne Center,centroid,0.0737,12.56,South Jordan,0.04
26224690160000,-112.049057,40.537649,Mixed Use - Towne Center,centroid,0.0737,12.56,South Jordan,0.05
26224690170000,-112.04906,40.537582,Open Space,centroid,0.0738,12.55,South Jordan,0.02
26224690180000,-112.049062,40.537537,Open Space,centroid,0.0738,12.55,South Jordan,0.02
26224690190000,-112.049065,40.537466,Open Space,centroid,0.0755,12.24,South Jordan,0.05
26224700010000,-112.049281,40.539865,Mixed Use - Towne Center,centroid,0.0768,12.02,South Jordan,12.01
26224760060000,-112.046088,40.539642,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0428,22.35,South Jordan,9.05
26224770010000,-112.045565,40.538897,Mixed Use - Towne Center,centroid,0.0856,10.68,South Jordan,0.6
26224780010000,-112.045961,40.537975,Mixed Use - Towne Center,centroid,0.0873,10.45,South Jordan,14.11
26224800010000,-112.044488,40.540363,Mixed Use - Towne Center,centroid,0.0746,12.4,South Jordan,0.06
26224800020000,-112.044367,40.540423,Mixed Use - Towne Center,centroid,0.0842,10.88,South Jordan,0.06
26224800030000,-112.044235,40.54049,Mixed Use - Towne Center,centroid,0.082,11.19,South Jordan,0.08
26224800040000,-112.044315,40.540269,Mixed Use - Towne Center,centroid,0.0691,13.47,South Jordan,0.16
26224800050000,-112.044405,40.540043,Mixed Use - Towne Center,centroid,0.0661,14.14,South Jordan,0.07
26224800060000,-112.044301,40.540095,Mixed Use - Towne Center,centroid,0.0684,13.61,South Jordan,0.04
26224800070000,-112.044117,40.540204,Mixed Use - Towne Center,centroid,0.0621,15.11,South Jordan,0.15
26224800080000,-112.043971,40.540118,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0565,16.71,South Jordan,0.09
26224800090000,-112.043876,40.540018,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0518,18.3,South Jordan,0.09
26224800100000,-112.043784,40.539915,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0483,19.69,South Jordan,0.09
26224800110000,-112.043693,40.539813,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0527,17.98,South Jordan,0.1
26224800120000,-112.043601,40.5397,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0534,17.72,South Jordan,0.11
26224800130000,-112.043507,40.539567,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0579,16.26,South Jordan,0.11
26224800140000,-112.043372,40.539602,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0569,16.56,South Jordan,0.03
26224810010000,-112.044219,40.53991,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0505,18.79,South Jordan,0.05
26224810020000,-112.04417,40.539855,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0505,18.79,South Jordan,0.04
26224810030000,-112.044122,40.539798,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0544,17.38,South Jordan,0.05
26224810040000,-112.04407,40.539735,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0526,18.0,South Jordan,0.05
26224810050000,-112.044023,40.539679,Mixed Use - Towne Center,centroid,0.0587,16.05,South Jordan,0.04
26224810060000,-112.043975,40.539622,Mixed Use - Towne Center,centroid,0.0587,16.05,South Jordan,0.04
26224810070000,-112.043923,40.539559,Mixed Use - Towne Center,centroid,0.0629,14.89,South Jordan,0.04
26224810080000,-112.043876,40.539503,Mixed Use - Towne Center,centroid,0.0629,14.89,South Jordan,0.04
26224810090000,-112.043818,40.539443,Mixed Use - Towne Center,centroid,0.0701,13.27,South Jordan,0.05
26224810100000,-112.043762,40.5393,Mixed Use - Towne Center,centroid,0.0753,12.28,South Jordan,0.1
26224810110000,-112.043645,40.539251,Mixed Use - Towne Center,centroid,0.0728,12.74,South Jordan,0.03
26224820010000,-112.046094,40.540282,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0625,15.0,South Jordan,0.08
26224820020000,-112.045975,40.540341,Mixed Use - Towne Center,centroid,0.0772,11.96,South Jordan,0.06
26224820030000,-112.045871,40.540393,Mixed Use - Towne Center,centroid,0.0782,11.79,South Jordan,0.06
26224820040000,-112.045766,40.540444,Mixed Use - Towne Center,centroid,0.0847,10.81,South Jordan,0.06
26223280310000,-112.055778,40.541944,Mixed Use - Towne Center,centroid,0.082,11.2,South Jordan,0.13
26223280320000,-112.055877,40.541716,Mixed Use - Towne Center,centroid,0.0877,10.4,South Jordan,0.1
26223280330000,-112.055739,40.541684,Mixed Use - Towne Center,centroid,0.0878,10.39,South Jordan,0.07
26223280340000,-112.055613,40.541686,Mixed Use - Towne Center,centroid,0.0878,10.39,South Jordan,0.07
26223280350000,-112.055487,40.541688,Mixed Use - Towne Center,centroid,0.0883,10.33,South Jordan,0.07
26223280360000,-112.055362,40.54169,Mixed Use - Towne Center,centroid,0.0881,10.35,South Jordan,0.07
26223280370000,-112.055225,40.541693,Mixed Use - Towne Center,centroid,0.0877,10.4,South Jordan,0.08
26223290010000,-112.055325,40.541149,Mixed Use - Towne Center,centroid,0.088,10.37,South Jordan,0.13
26223290020000,-112.055322,40.540998,Mixed Use - Towne Center,centroid,0.0876,10.41,South Jordan,0.13
26223290030000,-112.055308,40.54083,Mixed Use - Towne Center,centroid,0.0877,10.41,South Jordan,0.15
26223300060000,-112.054023,40.542071,Mixed Use - Towne Center,centroid,0.0778,11.85,South Jordan,0.16
